is_fraud,email__first_seen_days,phone__last_seen_days,identity_network_score,identity_risk_score
0.0,1733.0,0.0,0.532,133.0
0.0,0.0,0.0,0.531,322.0
0.0,2533.0,525.0,0.304,68.0
0.0,1747.0,88.0,0.284,107.0
0.0,4775.0,0.0,0.53,31.0
0.0,3258.0,0.0,0.32,28.0
0.0,20.0,20.0,0.366,285.0
0.0,1530.0,11.0,0.434,132.0
0.0,0.0,0.0,0.531,189.0
1.0,108.0,0.0,0.495,249.0
0.0,1564.0,47.0,0.476,163.0
0.0,1381.0,0.0,0.472,84.0
0.0,0.0,72.0,0.766,357.0
0.0,1382.0,0.0,0.565,11.0
0.0,0.0,0.0,0.639,260.0
0.0,2079.0,283.0,0.098,7.0
0.0,1437.0,0.0,0.609,207.0
0.0,1836.0,148.0,0.056,44.0
0.0,4661.0,0.0,0.454,108.0
0.0,0.0,0.0,0.531,157.0
0.0,4238.0,65.0,0.506,208.0
0.0,0.0,0.0,0.531,259.0
0.0,0.0,20.0,0.338,62.0
0.0,2076.0,0.0,0.371,150.0
0.0,2291.0,276.0,0.659,47.0
0.0,4626.0,0.0,0.516,40.0
0.0,4647.0,0.0,0.654,21.0
0.0,3882.0,0.0,0.531,45.0
0.0,0.0,272.0,0.498,281.0
0.0,2300.0,0.0,0.243,31.0
0.0,1303.0,170.0,0.514,187.0
0.0,387.0,0.0,0.277,158.0
0.0,1168.0,652.0,0.156,68.0
0.0,0.0,0.0,0.614,235.0
0.0,4479.0,0.0,0.359,67.0
0.0,1870.0,0.0,0.529,127.0
0.0,1958.0,0.0,0.146,22.0
0.0,1454.0,40.0,0.266,115.0
0.0,636.0,75.0,0.018,42.0
0.0,435.0,0.0,0.531,61.0
0.0,0.0,60.0,0.532,92.0
0.0,3459.0,0.0,0.469,126.0
0.0,104.0,0.0,0.484,282.0
0.0,1154.0,570.0,0.49,174.0
0.0,1470.0,0.0,0.471,164.0
0.0,1194.0,634.0,0.51,177.0
0.0,1175.0,0.0,0.531,100.0
0.0,0.0,0.0,0.499,272.0
0.0,0.0,0.0,0.767,145.0
0.0,4793.0,52.0,0.079,5.0
0.0,3932.0,0.0,0.408,95.0
0.0,0.0,100.0,0.677,150.0
0.0,558.0,557.0,0.126,40.0
0.0,0.0,149.0,0.54,223.0
0.0,0.0,0.0,0.524,246.0
0.0,0.0,0.0,0.603,332.0
0.0,1100.0,281.0,0.267,27.0
0.0,0.0,7.0,0.755,214.0
0.0,51.0,0.0,0.484,110.0
0.0,0.0,0.0,0.388,196.0
0.0,893.0,0.0,0.609,198.0
0.0,4709.0,24.0,0.603,113.0
0.0,3533.0,608.0,0.074,0.0
0.0,842.0,64.0,0.436,158.0
0.0,652.0,0.0,0.506,115.0
0.0,4428.0,0.0,0.363,52.0
0.0,1571.0,0.0,0.531,152.0
0.0,0.0,0.0,0.6,228.0
0.0,3889.0,20.0,0.343,28.0
0.0,0.0,0.0,0.644,273.0
0.0,3415.0,0.0,0.16,37.0
0.0,0.0,0.0,0.531,296.0
0.0,0.0,119.0,0.742,98.0
0.0,4686.0,85.0,0.332,3.0
0.0,1833.0,130.0,0.311,7.0
0.0,1740.0,0.0,0.349,162.0
0.0,0.0,0.0,0.53,268.0
0.0,0.0,146.0,0.534,255.0
0.0,0.0,0.0,0.654,330.0
0.0,1570.0,0.0,0.654,48.0
0.0,1674.0,0.0,0.531,29.0
0.0,159.0,547.0,0.26,46.0
0.0,0.0,0.0,0.813,377.0
0.0,3452.0,458.0,0.088,1.0
0.0,1541.0,30.0,0.713,276.0
0.0,4374.0,95.0,0.487,35.0
0.0,4632.0,53.0,0.306,35.0
0.0,0.0,0.0,0.531,258.0
0.0,4536.0,0.0,0.478,78.0
0.0,4480.0,24.0,0.066,3.0
0.0,1207.0,347.0,0.266,6.0
0.0,1788.0,857.0,0.66,246.0
0.0,1797.0,559.0,0.144,25.0
0.0,2751.0,72.0,0.475,10.0
0.0,0.0,4.0,0.609,155.0
0.0,626.0,50.0,0.237,103.0
0.0,0.0,0.0,0.531,296.0
0.0,1528.0,440.0,0.367,156.0
0.0,4301.0,35.0,0.14,0.0
0.0,2783.0,0.0,0.634,19.0
0.0,3760.0,689.0,0.232,17.0
0.0,1968.0,0.0,0.531,143.0
0.0,0.0,0.0,0.528,83.0
0.0,4862.0,22.0,0.143,29.0
0.0,4128.0,157.0,0.027,20.0
0.0,1317.0,96.0,0.317,25.0
0.0,3782.0,298.0,0.246,68.0
0.0,0.0,0.0,0.507,125.0
0.0,888.0,61.0,0.249,108.0
0.0,4218.0,2.0,0.346,6.0
0.0,3162.0,161.0,0.338,7.0
0.0,1137.0,371.0,0.351,170.0
0.0,637.0,9.0,0.583,217.0
0.0,1327.0,716.0,0.469,3.0
0.0,1597.0,28.0,0.233,26.0
0.0,777.0,0.0,0.45,67.0
0.0,1.0,1.0,0.93,445.0
0.0,954.0,631.0,0.291,49.0
0.0,845.0,0.0,0.818,360.0
0.0,1020.0,0.0,0.468,153.0
0.0,1951.0,0.0,0.254,74.0
0.0,4907.0,297.0,0.062,46.0
0.0,2193.0,525.0,0.084,1.0
0.0,4832.0,0.0,0.654,28.0
0.0,3891.0,95.0,0.259,87.0
0.0,134.0,0.0,0.362,171.0
0.0,0.0,0.0,0.47,223.0
0.0,4701.0,180.0,0.444,18.0
0.0,4702.0,0.0,0.432,5.0
0.0,698.0,698.0,0.423,32.0
0.0,3294.0,462.0,0.203,69.0
0.0,4013.0,0.0,0.531,18.0
0.0,0.0,0.0,0.538,265.0
0.0,4430.0,0.0,0.533,199.0
0.0,4715.0,0.0,0.428,74.0
0.0,3644.0,402.0,0.098,1.0
0.0,0.0,0.0,0.528,243.0
0.0,0.0,0.0,0.531,270.0
0.0,706.0,0.0,0.531,233.0
0.0,1852.0,0.0,0.531,64.0
0.0,2371.0,11.0,0.12,0.0
0.0,4123.0,0.0,0.506,83.0
0.0,4554.0,0.0,0.523,60.0
0.0,1361.0,570.0,0.076,25.0
0.0,546.0,0.0,0.54,224.0
0.0,1533.0,0.0,0.888,335.0
0.0,4281.0,326.0,0.506,101.0
0.0,150.0,36.0,0.219,155.0
0.0,4426.0,0.0,0.541,181.0
0.0,1855.0,0.0,0.531,36.0
0.0,2556.0,0.0,0.439,28.0
0.0,4607.0,0.0,0.541,39.0
0.0,0.0,0.0,0.488,137.0
0.0,4576.0,0.0,0.419,14.0
0.0,0.0,0.0,0.477,82.0
0.0,1185.0,0.0,0.431,177.0
0.0,3063.0,16.0,0.321,27.0
0.0,1531.0,0.0,0.415,91.0
0.0,3269.0,649.0,0.266,9.0
0.0,2417.0,209.0,0.078,10.0
0.0,1174.0,0.0,0.526,184.0
0.0,2988.0,0.0,0.531,57.0
0.0,1185.0,0.0,0.603,23.0
0.0,0.0,0.0,0.863,400.0
0.0,4316.0,582.0,0.133,1.0
0.0,41.0,417.0,0.502,229.0
0.0,2915.0,0.0,0.628,83.0
0.0,624.0,2.0,0.422,120.0
0.0,0.0,0.0,0.531,337.0
0.0,4180.0,0.0,0.321,51.0
0.0,4823.0,0.0,0.384,82.0
0.0,0.0,110.0,0.688,323.0
0.0,3330.0,0.0,0.304,80.0
0.0,4121.0,0.0,0.531,62.0
0.0,4706.0,292.0,0.494,142.0
0.0,0.0,0.0,0.535,130.0
0.0,4413.0,140.0,0.475,79.0
0.0,935.0,0.0,0.287,39.0
0.0,1968.0,0.0,0.531,189.0
0.0,4043.0,365.0,0.139,7.0
0.0,1550.0,31.0,0.375,121.0
0.0,1316.0,0.0,0.466,26.0
0.0,3397.0,14.0,0.498,171.0
0.0,2187.0,0.0,0.23,57.0
0.0,1559.0,18.0,0.272,6.0
0.0,3012.0,0.0,0.532,39.0
0.0,5103.0,8.0,0.037,8.0
0.0,4646.0,0.0,0.539,11.0
0.0,1488.0,9.0,0.137,41.0
0.0,1967.0,30.0,0.393,124.0
0.0,887.0,0.0,0.248,3.0
0.0,900.0,0.0,0.701,233.0
0.0,3621.0,733.0,0.662,41.0
0.0,1014.0,0.0,0.654,32.0
0.0,185.0,0.0,0.406,49.0
0.0,126.0,0.0,0.452,129.0
0.0,677.0,256.0,0.411,189.0
0.0,1478.0,442.0,0.097,6.0
0.0,1784.0,4.0,0.561,149.0
0.0,0.0,0.0,0.489,263.0
0.0,0.0,0.0,0.618,357.0
0.0,0.0,572.0,0.532,231.0
0.0,4120.0,246.0,0.192,81.0
0.0,0.0,23.0,0.787,237.0
0.0,0.0,462.0,0.506,294.0
0.0,0.0,0.0,0.718,110.0
0.0,535.0,484.0,0.092,4.0
0.0,3858.0,592.0,0.282,2.0
0.0,0.0,0.0,0.685,338.0
0.0,0.0,62.0,0.486,148.0
0.0,53.0,0.0,0.276,142.0
0.0,794.0,4.0,0.654,214.0
0.0,1903.0,703.0,0.6,6.0
0.0,489.0,293.0,0.227,97.0
0.0,71.0,0.0,0.405,165.0
0.0,0.0,0.0,0.531,290.0
0.0,788.0,57.0,0.03,61.0
0.0,1949.0,544.0,0.155,2.0
0.0,0.0,77.0,0.525,265.0
0.0,3164.0,0.0,0.439,113.0
0.0,2868.0,0.0,0.531,124.0
0.0,0.0,0.0,0.658,202.0
0.0,757.0,330.0,0.578,60.0
0.0,48.0,0.0,0.594,168.0
0.0,0.0,0.0,0.531,283.0
0.0,2698.0,398.0,0.104,0.0
0.0,0.0,0.0,0.531,259.0
0.0,4096.0,48.0,0.075,8.0
0.0,2926.0,0.0,0.494,33.0
0.0,0.0,0.0,0.531,164.0
0.0,0.0,0.0,0.526,77.0
0.0,0.0,0.0,0.531,278.0
0.0,1024.0,0.0,0.531,220.0
0.0,2869.0,704.0,0.511,40.0
0.0,5239.0,0.0,0.531,173.0
0.0,4464.0,9.0,0.267,26.0
0.0,0.0,0.0,0.668,269.0
0.0,795.0,0.0,0.504,73.0
0.0,4470.0,0.0,0.531,109.0
0.0,1742.0,0.0,0.582,163.0
0.0,1963.0,48.0,0.456,46.0
0.0,3588.0,0.0,0.481,73.0
0.0,0.0,0.0,0.46,198.0
0.0,0.0,0.0,0.503,114.0
0.0,4599.0,477.0,0.094,12.0
0.0,1858.0,172.0,0.129,65.0
0.0,2287.0,398.0,0.16,4.0
0.0,62.0,0.0,0.618,154.0
0.0,197.0,0.0,0.459,214.0
0.0,2821.0,18.0,0.405,8.0
0.0,0.0,0.0,0.654,315.0
0.0,4098.0,818.0,0.21,69.0
0.0,0.0,50.0,0.247,96.0
0.0,2514.0,95.0,0.187,4.0
0.0,3567.0,0.0,0.654,224.0
0.0,2624.0,424.0,0.206,9.0
0.0,3001.0,194.0,0.607,64.0
0.0,4638.0,0.0,0.537,230.0
0.0,2070.0,0.0,0.415,170.0
0.0,40.0,40.0,0.319,199.0
0.0,0.0,0.0,0.504,114.0
0.0,4334.0,144.0,0.187,10.0
0.0,3192.0,0.0,0.415,20.0
0.0,1668.0,0.0,0.714,269.0
0.0,4527.0,0.0,0.531,8.0
0.0,750.0,0.0,0.375,43.0
0.0,0.0,0.0,0.84,217.0
0.0,4613.0,1.0,0.565,110.0
0.0,4089.0,0.0,0.152,68.0
0.0,3671.0,415.0,0.441,11.0
0.0,4109.0,511.0,0.578,25.0
0.0,2813.0,0.0,0.487,94.0
1.0,0.0,3.0,0.78,371.0
0.0,4697.0,0.0,0.48,50.0
0.0,303.0,129.0,0.54,266.0
0.0,459.0,447.0,0.16,108.0
0.0,4460.0,33.0,0.417,82.0
0.0,4292.0,0.0,0.531,10.0
0.0,2980.0,269.0,0.249,19.0
0.0,1340.0,0.0,0.459,159.0
0.0,733.0,0.0,0.531,193.0
0.0,26.0,26.0,0.519,302.0
0.0,1533.0,0.0,0.267,69.0
0.0,1307.0,0.0,0.769,145.0
0.0,1348.0,0.0,0.531,179.0
0.0,1638.0,0.0,0.272,110.0
0.0,1832.0,0.0,0.177,16.0
0.0,2163.0,0.0,0.426,16.0
0.0,3308.0,8.0,0.716,247.0
0.0,2936.0,543.0,0.438,99.0
0.0,4195.0,464.0,0.531,51.0
0.0,1581.0,0.0,0.574,142.0
0.0,1648.0,0.0,0.616,216.0
0.0,901.0,161.0,0.54,125.0
0.0,4040.0,0.0,0.388,50.0
0.0,514.0,0.0,0.443,211.0
0.0,1143.0,559.0,0.468,124.0
0.0,1437.0,49.0,0.036,50.0
0.0,885.0,0.0,0.467,149.0
0.0,3438.0,67.0,0.094,1.0
0.0,2722.0,391.0,0.228,42.0
0.0,4612.0,0.0,0.663,214.0
0.0,3469.0,469.0,0.28,49.0
0.0,3465.0,130.0,0.432,16.0
0.0,2893.0,677.0,0.276,75.0
0.0,3277.0,0.0,0.531,23.0
0.0,0.0,600.0,0.588,221.0
0.0,2578.0,0.0,0.461,13.0
0.0,0.0,0.0,0.648,347.0
0.0,0.0,108.0,0.534,289.0
0.0,3783.0,209.0,0.183,11.0
0.0,3064.0,7.0,0.509,158.0
0.0,3377.0,35.0,0.478,170.0
0.0,1773.0,0.0,0.427,57.0
0.0,1593.0,0.0,0.635,105.0
0.0,2301.0,144.0,0.198,101.0
0.0,4681.0,0.0,0.531,133.0
1.0,1097.0,30.0,0.531,63.0
0.0,3402.0,126.0,0.605,41.0
0.0,664.0,501.0,0.247,42.0
0.0,2920.0,31.0,0.091,22.0
0.0,2044.0,0.0,0.29,37.0
0.0,571.0,0.0,0.492,165.0
0.0,1403.0,21.0,0.71,278.0
0.0,2805.0,0.0,0.188,2.0
0.0,579.0,0.0,0.654,290.0
0.0,3786.0,0.0,0.817,57.0
0.0,0.0,0.0,0.498,252.0
0.0,4259.0,0.0,0.688,202.0
0.0,5115.0,0.0,0.654,42.0
0.0,0.0,0.0,0.534,259.0
0.0,2491.0,0.0,0.232,63.0
0.0,4486.0,176.0,0.58,83.0
0.0,0.0,493.0,0.842,239.0
0.0,4478.0,0.0,0.536,48.0
0.0,167.0,580.0,0.232,113.0
0.0,0.0,0.0,0.531,122.0
0.0,0.0,32.0,0.525,119.0
0.0,3346.0,116.0,0.522,122.0
0.0,1816.0,580.0,0.172,79.0
0.0,766.0,0.0,0.422,153.0
0.0,0.0,0.0,0.443,36.0
0.0,1200.0,560.0,0.039,0.0
1.0,628.0,0.0,0.531,235.0
0.0,3591.0,214.0,0.118,4.0
0.0,0.0,0.0,0.573,145.0
0.0,1461.0,0.0,0.228,16.0
0.0,3423.0,0.0,0.461,112.0
0.0,2306.0,147.0,0.266,79.0
0.0,2929.0,285.0,0.207,80.0
0.0,0.0,0.0,0.531,262.0
0.0,1827.0,775.0,0.136,55.0
0.0,288.0,21.0,0.603,279.0
0.0,2004.0,16.0,0.482,30.0
0.0,0.0,0.0,0.537,212.0
0.0,3710.0,15.0,0.053,0.0
0.0,5209.0,0.0,0.562,138.0
0.0,1541.0,22.0,0.412,132.0
0.0,0.0,0.0,0.531,162.0
0.0,4659.0,18.0,0.772,219.0
0.0,2991.0,20.0,0.072,39.0
0.0,2898.0,391.0,0.179,32.0
0.0,368.0,559.0,0.052,44.0
0.0,3482.0,0.0,0.654,50.0
0.0,1443.0,67.0,0.128,69.0
0.0,2582.0,0.0,0.531,199.0
0.0,1541.0,669.0,0.076,7.0
0.0,1294.0,0.0,0.531,201.0
0.0,0.0,0.0,0.531,119.0
0.0,4351.0,66.0,0.525,18.0
0.0,3568.0,4.0,0.606,60.0
0.0,0.0,0.0,0.468,92.0
0.0,2989.0,0.0,0.216,13.0
0.0,722.0,42.0,0.111,70.0
0.0,3010.0,0.0,0.278,100.0
0.0,2709.0,46.0,0.057,2.0
0.0,4445.0,358.0,0.136,1.0
0.0,2754.0,0.0,0.531,200.0
0.0,0.0,0.0,0.542,271.0
0.0,1390.0,0.0,0.654,63.0
0.0,1797.0,0.0,0.408,60.0
0.0,0.0,0.0,0.531,283.0
0.0,620.0,0.0,0.571,237.0
0.0,1944.0,0.0,0.694,43.0
0.0,874.0,0.0,0.492,208.0
0.0,2942.0,0.0,0.531,71.0
0.0,3281.0,666.0,0.242,90.0
0.0,0.0,0.0,0.526,265.0
0.0,541.0,1.0,0.496,94.0
0.0,115.0,24.0,0.351,188.0
0.0,3474.0,534.0,0.115,10.0
0.0,0.0,0.0,0.502,173.0
0.0,2864.0,0.0,0.527,45.0
0.0,1826.0,0.0,0.219,38.0
0.0,3246.0,526.0,0.408,16.0
0.0,3509.0,0.0,0.577,29.0
0.0,3294.0,0.0,0.551,230.0
0.0,0.0,0.0,0.531,282.0
0.0,1547.0,28.0,0.413,132.0
0.0,1833.0,212.0,0.144,30.0
0.0,4786.0,3.0,0.734,175.0
0.0,842.0,0.0,0.542,98.0
0.0,2854.0,0.0,0.436,103.0
0.0,0.0,0.0,0.531,249.0
0.0,4189.0,0.0,0.488,95.0
0.0,2577.0,0.0,0.531,106.0
0.0,3386.0,682.0,0.159,1.0
0.0,4320.0,188.0,0.103,5.0
0.0,0.0,0.0,0.521,79.0
0.0,155.0,0.0,0.654,322.0
0.0,3088.0,281.0,0.64,42.0
0.0,697.0,0.0,0.329,19.0
0.0,4174.0,52.0,0.286,2.0
0.0,0.0,0.0,0.531,243.0
0.0,0.0,278.0,0.508,222.0
0.0,3102.0,301.0,0.182,0.0
0.0,4820.0,136.0,0.548,70.0
0.0,1478.0,101.0,0.275,49.0
0.0,867.0,0.0,0.44,152.0
0.0,3105.0,550.0,0.101,17.0
0.0,0.0,0.0,0.531,265.0
0.0,0.0,0.0,0.498,193.0
0.0,1877.0,136.0,0.229,34.0
0.0,1783.0,0.0,0.573,141.0
0.0,374.0,0.0,0.417,113.0
0.0,910.0,0.0,0.531,212.0
0.0,3620.0,0.0,0.529,166.0
0.0,0.0,0.0,0.531,236.0
0.0,650.0,6.0,0.011,36.0
1.0,744.0,0.0,0.531,63.0
0.0,1750.0,0.0,0.659,33.0
0.0,3505.0,53.0,0.02,12.0
0.0,3389.0,0.0,0.367,58.0
0.0,1845.0,17.0,0.07,19.0
0.0,0.0,0.0,0.531,305.0
0.0,4591.0,0.0,0.531,78.0
0.0,1274.0,130.0,0.722,197.0
0.0,2226.0,244.0,0.094,29.0
0.0,240.0,313.0,0.27,151.0
0.0,0.0,31.0,0.546,297.0
0.0,2829.0,0.0,0.615,68.0
0.0,1431.0,0.0,0.654,22.0
0.0,3185.0,396.0,0.158,1.0
0.0,0.0,0.0,0.438,125.0
0.0,1296.0,0.0,0.631,69.0
0.0,0.0,0.0,0.531,199.0
0.0,586.0,0.0,0.552,231.0
0.0,3493.0,0.0,0.479,149.0
0.0,4121.0,5.0,0.563,22.0
0.0,0.0,50.0,0.552,281.0
0.0,0.0,0.0,0.554,239.0
0.0,1272.0,0.0,0.531,202.0
0.0,0.0,0.0,0.586,276.0
0.0,4543.0,203.0,0.421,67.0
0.0,0.0,0.0,0.588,187.0
0.0,15.0,15.0,0.476,315.0
0.0,1255.0,0.0,0.508,100.0
0.0,4120.0,0.0,0.646,35.0
0.0,4822.0,17.0,0.802,375.0
0.0,415.0,0.0,0.236,79.0
0.0,1777.0,0.0,0.531,38.0
0.0,0.0,33.0,0.497,303.0
0.0,4652.0,183.0,0.325,16.0
0.0,1416.0,0.0,0.283,42.0
0.0,1759.0,0.0,0.348,165.0
0.0,631.0,157.0,0.544,155.0
0.0,0.0,29.0,0.671,323.0
0.0,1410.0,525.0,0.064,6.0
0.0,4244.0,0.0,0.479,19.0
0.0,2714.0,0.0,0.484,121.0
0.0,3565.0,0.0,0.364,112.0
0.0,987.0,102.0,0.174,72.0
0.0,3053.0,14.0,0.647,125.0
0.0,1061.0,0.0,0.388,61.0
0.0,0.0,0.0,0.486,245.0
0.0,882.0,45.0,0.525,81.0
0.0,3307.0,0.0,0.531,188.0
0.0,748.0,0.0,0.163,109.0
0.0,3750.0,309.0,0.224,16.0
0.0,3249.0,0.0,0.583,74.0
0.0,891.0,14.0,0.409,11.0
0.0,3030.0,580.0,0.502,195.0
0.0,1552.0,82.0,0.759,270.0
0.0,0.0,0.0,0.531,240.0
0.0,1407.0,0.0,0.531,94.0
0.0,3474.0,510.0,0.271,4.0
0.0,4326.0,34.0,0.57,29.0
0.0,0.0,240.0,0.331,51.0
0.0,0.0,558.0,0.526,270.0
0.0,4649.0,0.0,0.626,191.0
0.0,1314.0,61.0,0.342,96.0
0.0,5205.0,0.0,0.536,105.0
0.0,3473.0,0.0,0.531,40.0
0.0,798.0,620.0,0.071,33.0
0.0,1944.0,461.0,0.11,16.0
0.0,3047.0,553.0,0.287,78.0
0.0,1503.0,0.0,0.572,157.0
0.0,889.0,889.0,0.162,69.0
0.0,3254.0,0.0,0.272,31.0
0.0,1761.0,0.0,0.367,60.0
0.0,1147.0,0.0,0.531,118.0
0.0,3144.0,0.0,0.531,145.0
0.0,0.0,0.0,0.476,186.0
0.0,4124.0,0.0,0.517,20.0
0.0,0.0,0.0,0.559,303.0
0.0,0.0,0.0,0.531,259.0
0.0,1670.0,418.0,0.125,4.0
0.0,2439.0,43.0,0.375,98.0
0.0,4488.0,0.0,0.654,169.0
0.0,0.0,0.0,0.531,113.0
0.0,0.0,0.0,0.615,97.0
0.0,4704.0,0.0,0.531,13.0
0.0,2997.0,569.0,0.116,0.0
0.0,569.0,0.0,0.566,217.0
0.0,69.0,69.0,0.238,119.0
0.0,521.0,0.0,0.526,51.0
0.0,1690.0,0.0,0.438,156.0
0.0,4716.0,52.0,0.522,13.0
0.0,1657.0,30.0,0.03,32.0
0.0,975.0,0.0,0.531,213.0
0.0,0.0,26.0,0.531,284.0
0.0,1346.0,0.0,0.531,128.0
0.0,3546.0,70.0,0.43,140.0
0.0,3424.0,99.0,0.097,17.0
0.0,754.0,0.0,0.47,65.0
0.0,4467.0,0.0,0.531,10.0
0.0,3068.0,0.0,0.436,21.0
0.0,0.0,0.0,0.619,338.0
0.0,1648.0,0.0,0.556,199.0
0.0,0.0,0.0,0.413,232.0
0.0,4471.0,551.0,0.481,25.0
0.0,1592.0,46.0,0.19,104.0
0.0,4296.0,0.0,0.144,1.0
0.0,4401.0,0.0,0.526,11.0
0.0,4552.0,0.0,0.539,80.0
0.0,3488.0,36.0,0.013,23.0
0.0,2711.0,42.0,0.396,114.0
0.0,1279.0,0.0,0.636,220.0
0.0,5118.0,0.0,0.531,78.0
0.0,2723.0,739.0,0.225,97.0
0.0,987.0,0.0,0.397,35.0
0.0,2932.0,75.0,0.403,124.0
0.0,4695.0,271.0,0.145,2.0
0.0,2957.0,0.0,0.448,6.0
0.0,4329.0,0.0,0.531,60.0
0.0,2365.0,0.0,0.428,28.0
0.0,2072.0,24.0,0.165,5.0
0.0,931.0,0.0,0.43,70.0
0.0,1710.0,0.0,0.488,102.0
0.0,0.0,0.0,0.531,296.0
0.0,3428.0,0.0,0.529,15.0
0.0,91.0,0.0,0.273,174.0
0.0,3573.0,0.0,0.534,26.0
0.0,2383.0,513.0,0.31,65.0
0.0,2860.0,0.0,0.445,63.0
0.0,0.0,0.0,0.531,296.0
0.0,4655.0,40.0,0.161,1.0
0.0,0.0,20.0,0.603,332.0
0.0,421.0,1.0,0.236,153.0
0.0,1691.0,0.0,0.531,194.0
0.0,0.0,0.0,0.778,356.0
0.0,1324.0,68.0,0.222,2.0
0.0,1535.0,0.0,0.525,209.0
0.0,4382.0,0.0,0.531,57.0
1.0,3512.0,0.0,0.499,138.0
0.0,974.0,0.0,0.633,22.0
0.0,1690.0,0.0,0.438,156.0
0.0,4050.0,0.0,0.422,18.0
0.0,0.0,0.0,0.531,286.0
0.0,1564.0,652.0,0.311,18.0
0.0,2867.0,0.0,0.57,163.0
0.0,2787.0,0.0,0.652,17.0
0.0,11.0,11.0,0.567,242.0
0.0,2834.0,730.0,0.409,9.0
0.0,276.0,77.0,0.358,91.0
0.0,2881.0,0.0,0.498,68.0
0.0,4491.0,197.0,0.482,55.0
0.0,2766.0,0.0,0.499,90.0
0.0,4239.0,0.0,0.481,62.0
0.0,1457.0,0.0,0.598,14.0
0.0,1524.0,480.0,0.176,11.0
0.0,1576.0,0.0,0.641,103.0
0.0,4655.0,0.0,0.533,35.0
0.0,1206.0,0.0,0.654,68.0
0.0,0.0,0.0,0.484,258.0
0.0,3623.0,772.0,0.149,0.0
0.0,4784.0,0.0,0.554,194.0
0.0,2804.0,460.0,0.202,6.0
0.0,849.0,0.0,0.518,113.0
0.0,1731.0,72.0,0.331,123.0
0.0,4369.0,0.0,0.528,138.0
0.0,1539.0,542.0,0.142,2.0
0.0,0.0,0.0,0.754,365.0
0.0,4297.0,0.0,0.531,124.0
0.0,61.0,60.0,0.689,296.0
0.0,1820.0,0.0,0.626,242.0
0.0,1972.0,55.0,0.633,51.0
0.0,373.0,543.0,0.566,102.0
0.0,4441.0,0.0,0.523,15.0
0.0,52.0,52.0,0.191,26.0
0.0,0.0,0.0,0.531,256.0
0.0,1533.0,0.0,0.531,69.0
0.0,4792.0,555.0,0.139,6.0
0.0,0.0,0.0,0.516,109.0
0.0,4345.0,0.0,0.531,204.0
0.0,3756.0,0.0,0.439,12.0
0.0,4661.0,604.0,0.232,64.0
0.0,3320.0,0.0,0.399,124.0
0.0,4188.0,439.0,0.13,2.0
0.0,0.0,0.0,0.531,259.0
0.0,2964.0,0.0,0.664,51.0
0.0,0.0,129.0,0.642,120.0
0.0,4760.0,251.0,0.543,77.0
0.0,567.0,0.0,0.531,165.0
0.0,1078.0,49.0,0.132,11.0
0.0,4094.0,568.0,0.172,65.0
0.0,2186.0,0.0,0.32,42.0
0.0,3348.0,689.0,0.042,0.0
0.0,1528.0,0.0,0.456,64.0
0.0,0.0,65.0,0.525,297.0
0.0,3622.0,234.0,0.132,3.0
0.0,766.0,0.0,0.636,263.0
0.0,0.0,0.0,0.423,101.0
0.0,18.0,0.0,0.746,382.0
0.0,3536.0,33.0,0.316,15.0
0.0,1517.0,0.0,0.438,132.0
0.0,1773.0,509.0,0.247,3.0
0.0,3087.0,102.0,0.653,75.0
0.0,4661.0,0.0,0.186,50.0
0.0,1686.0,0.0,0.531,111.0
0.0,488.0,112.0,0.088,18.0
0.0,3.0,3.0,0.699,359.0
0.0,1382.0,44.0,0.482,124.0
0.0,4105.0,273.0,0.306,101.0
0.0,763.0,122.0,0.233,32.0
0.0,1166.0,0.0,0.654,68.0
0.0,4224.0,0.0,0.501,134.0
0.0,3390.0,0.0,0.513,54.0
0.0,3226.0,722.0,0.13,0.0
0.0,5246.0,26.0,0.382,156.0
0.0,929.0,50.0,0.394,143.0
0.0,571.0,0.0,0.531,195.0
0.0,4463.0,0.0,0.531,60.0
0.0,4653.0,0.0,0.359,73.0
0.0,2938.0,205.0,0.202,22.0
0.0,3571.0,410.0,0.205,79.0
0.0,4743.0,17.0,0.129,20.0
0.0,0.0,0.0,0.531,250.0
0.0,0.0,48.0,0.399,210.0
0.0,2793.0,0.0,0.427,97.0
0.0,609.0,455.0,0.101,62.0
0.0,752.0,0.0,0.531,159.0
0.0,3669.0,181.0,0.067,0.0
0.0,0.0,0.0,0.781,346.0
0.0,0.0,0.0,0.442,173.0
0.0,0.0,484.0,0.515,37.0
0.0,2755.0,0.0,0.63,19.0
0.0,615.0,615.0,0.154,18.0
0.0,2869.0,0.0,0.577,86.0
0.0,1412.0,0.0,0.486,78.0
0.0,655.0,0.0,0.499,17.0
0.0,2867.0,0.0,0.531,120.0
0.0,5187.0,20.0,0.23,54.0
0.0,1842.0,313.0,0.552,14.0
0.0,1157.0,321.0,0.237,5.0
0.0,0.0,0.0,0.595,124.0
0.0,0.0,0.0,0.528,259.0
0.0,975.0,0.0,0.531,222.0
0.0,1435.0,0.0,0.503,54.0
0.0,4287.0,0.0,0.69,56.0
0.0,1287.0,136.0,0.708,197.0
0.0,5203.0,0.0,0.353,37.0
0.0,509.0,0.0,0.605,113.0
0.0,3502.0,0.0,0.502,173.0
0.0,824.0,720.0,0.649,65.0
0.0,1290.0,0.0,0.639,31.0
